order_id,delivery_date,order_date,order_status,seller_id,seller_name,order_amount_local_currency,customer_id,city_name,city_id
98092050,2019-05-20T20:14:08Z,2019-05-19T20:14:08Z,CONFIRMED,51472,ba8e0f7c419d40ad97f6d4e8077f4627,175.0,794823,Buenos Aires,10
66802782,2019-01-08T21:18:08Z,2019-01-07T21:18:08Z,CONFIRMED,39291,9833821d23803f426e76b6edf1ba3285,370.0,794942,Buenos Aires,10
74308584,2019-03-23T21:45:39Z,2019-03-22T21:45:39Z,CONFIRMED,49875,17babfb2d3c94f4998169d0e796fc2b5,320.0,794977,Buenos Aires,10
71665172,2019-03-04T13:05:00Z,2019-03-02T13:05:00Z,CONFIRMED,55054,4092fc25b9724aef976486dd01dc7e05,400.0,795038,Buenos Aires,10
69288091,2019-02-06T23:01:34Z,2019-02-05T23:01:34Z,CONFIRMED,65708,84e8f8be2ad94ecd8d7e066de8b47c4b,255.0,795113,Buenos Aires,10
77813135,2019-04-28T23:44:47Z,2019-04-17T23:44:47Z,CONFIRMED,41344,b8d8505c57634a488eae625317dd1f86,310.0,795404,Buenos Aires,10
92843045,2019-05-08T19:16:38Z,2019-05-07T19:16:38Z,CONFIRMED,99963,047e1cadd0c24108a3a3587783b5f7ee,280.0,795408,La Plata,62
92424642,2019-05-05T21:45:00Z,2019-05-04T20:17:30Z,CONFIRMED,60490,8f275be89aea40e9b6e3eb22cc7a278b,129.0,795529,La Plata,62
70479369,2019-02-20T11:41:39Z,2019-02-18T11:41:39Z,CONFIRMED,65964,6051b7e55f82409d8ac2aed4163408e9,190.0,795575,Buenos Aires,10
74958421,2019-03-27T21:14:05Z,2019-03-27T21:14:05Z,CONFIRMED,3383,ba18dcde320e025ff9bfebc9e198a1f3,288.0,795705,Montevideo,8
70818018,2019-02-23T11:59:51Z,2019-02-22T11:59:51Z,CONFIRMED,53924,71dc3ae328634fbbb877f2774e48c11d,230.0,795734,Buenos Aires,10
70492408,2019-02-20T14:05:51Z,2019-02-18T14:05:51Z,CONFIRMED,38120,3051bd6a4e9777a5c4dca8b50caeedee,270.0,795773,Buenos Aires,10
70480358,2019-02-20T12:02:19Z,2019-02-18T12:02:19Z,CONFIRMED,1602,d90ecf01efc0c61924b18da3fada136e,270.0,796186,Montevideo,8
69478731,2019-02-09T18:26:30Z,2019-02-08T18:26:30Z,CONFIRMED,28224,727e8c424dde9a57dcd7037218c03d77,21000.0,796210,Santiago,9
76188120,2019-04-06T22:14:39Z,2019-04-05T22:14:39Z,CONFIRMED,41265,ff20203401fe289f21fb9e5453e3053e,667.0,796222,Buenos Aires,10
69539183,2019-02-09T22:32:21Z,2019-02-08T22:32:21Z,CONFIRMED,43810,e4071f1a75fb41acacc0c2b2c342b03e,740.0,796243,Buenos Aires,10
96548366,2019-05-12T19:09:59Z,2019-05-11T19:09:59Z,CONFIRMED,54631,3267f0169eec4113ac6f7a2a0e128f63,1114.0,796258,Montevideo,8
76121787,2019-04-06T19:53:48Z,2019-04-05T19:53:48Z,CONFIRMED,32872,8276b30ec1f191c25066dead0163fc7a,560.0,796336,Buenos Aires,10
69284143,2019-02-06T22:37:36Z,2019-02-05T22:37:36Z,CANCELLED,67699,a7e56dbbd3564ab89fd4d51f003a0d83,370.0,796404,Montevideo,8
98555999,2019-05-24T20:29:25Z,2019-05-23T20:29:25Z,CONFIRMED,35020,174284d065310f9c28804f34956cbc15,460.0,796404,Montevideo,8
72794268,2019-03-14T20:21:36Z,2019-03-13T20:21:36Z,CONFIRMED,59359,1e95a5efa0f34238b23971daf8789670,480.0,796565,Montevideo,8
70645641,2019-02-21T13:26:36Z,2019-02-20T13:26:36Z,CONFIRMED,64082,6386567967ff4e808cdc653a07abf53b,293.0,796578,Buenos Aires,10
71188832,2019-02-25T23:55:34Z,2019-02-24T23:55:34Z,CONFIRMED,45807,a8eefcf6275247498959aaaca021b280,200.0,796594,Buenos Aires,10
68296963,2019-01-27T00:00:32Z,2019-01-26T00:00:32Z,CONFIRMED,56778,0ac0a5d9b41c4c448450a45191fd6b3d,270.0,796621,Buenos Aires,10
71643343,2019-03-04T23:08:49Z,2019-03-01T23:08:49Z,CONFIRMED,51975,a31afdad16ac4568b6162c17649a7634,290.0,796621,Buenos Aires,10
82408838,2019-04-25T19:39:10Z,2019-04-24T19:39:10Z,CONFIRMED,48936,993bfccbbf5140bcacdc0799c0290728,240.0,796797,Buenos Aires,10
76892215,2019-04-12T18:34:05Z,2019-04-11T18:34:05Z,CONFIRMED,33979,6ceb2cdf54c33e4abdebedc3bfbeeefa,225.0,796834,Buenos Aires,10
72674651,2019-03-15T14:34:59Z,2019-03-12T14:34:59Z,CONFIRMED,33951,23ee5ca7fa23b71bb7254d52b095b2ec,259.0,796874,Buenos Aires,10
67460628,2019-01-16T22:17:42Z,2019-01-15T22:17:42Z,CONFIRMED,34427,1d6264bd0bd34617b3e5934beb495b04,468.0,797232,Buenos Aires,10
67656456,2019-01-20T19:31:17Z,2019-01-18T19:31:17Z,CONFIRMED,54578,9c25cc82593848b8ac27e396b590f3e6,279.1,797297,Buenos Aires,10
96345150,2019-05-11T14:15:08Z,2019-05-10T14:15:08Z,CONFIRMED,59259,09b8fd95de8948dabd66590f19ebf361,340.0,797308,Montevideo,8
76705351,2019-04-10T20:35:30Z,2019-04-09T20:35:30Z,CONFIRMED,34717,d999d217a37ef478aae5ff623e3849ca,485.0,797321,Buenos Aires,10
99406788,2019-05-30T19:17:23Z,2019-05-29T19:17:23Z,CONFIRMED,56623,8ebfba8566d742998336ee86ef91d2dd,180.0,797341,Vicente López,34
76941358,2019-04-12T22:18:47Z,2019-04-11T22:18:47Z,CONFIRMED,18170,b13d6633fbad3d327ef11e325fb893e3,280.0,797343,Montevideo,8
86275544,2019-04-29T23:25:44Z,2019-04-28T23:25:44Z,CONFIRMED,51610,cfc68b0b72d648cd9254c9cd23a3cb6d,280.0,797381,Montevideo,8
76848143,2019-04-11T23:40:36Z,2019-04-10T23:40:36Z,CONFIRMED,38612,4fea5331154af170112cd6f9313eb55a,423.5,797396,San Isidro,33
86051086,2019-04-27T21:38:38Z,2019-04-27T21:38:38Z,CONFIRMED,58039,969346ec854c4adc91e8aca5a8d34f02,185.0,797396,San Isidro,33
68910874,2019-02-04T22:08:57Z,2019-02-01T22:08:57Z,CONFIRMED,62654,9297ac275190414f9a4ecda783abe418,230.0,797486,Rosario,79
92492808,2019-05-05T22:37:52Z,2019-05-04T22:37:52Z,CONFIRMED,63497,b06e07de34984e75a724f2faafbf9ee3,760.0,797509,San Martín,78
97616374,2019-05-18T21:51:10Z,2019-05-16T21:51:10Z,CONFIRMED,50186,2be34f10d84e4ee3a870a82ca30a3185,470.0,797549,Montevideo,8
72212111,2019-03-08T21:45:13Z,2019-03-07T21:45:13Z,CONFIRMED,65489,916395d47bf14665b93c03185ca24134,120.0,797716,San Martín,78
71466534,2019-02-29T17:28:31Z,2019-02-28T17:28:31Z,CONFIRMED,63726,54dcf76ce058435ba89b047a90502059,9990.0,797843,Santiago,9
69017184,2019-02-04T22:05:49Z,2019-02-02T22:05:49Z,CONFIRMED,6245,6f8e77fae3a167ec2ddfe0f7f64a5c6d,300.0,798218,Buenos Aires,10
76358325,2019-04-07T22:09:22Z,2019-04-06T22:09:22Z,CONFIRMED,59097,9a3d65c5d16d424da6b144ccb20b2d18,275.0,798340,La Plata,62
74422237,2019-03-24T19:46:13Z,2019-03-23T19:46:13Z,CONFIRMED,65378,65b65457055e41dba86edf12d916ef90,2890.0,798347,Viña del Mar,837
70114470,2019-02-15T22:45:27Z,2019-02-14T22:45:27Z,CONFIRMED,44270,3725bb4d54854880be89ee0d4f617678,215.0,798433,Rosario,79
77661846,2019-04-18T22:24:42Z,2019-04-16T22:24:42Z,CONFIRMED,64386,217b7ae772e248219ebb33d6b4ad9a68,1260.0,798673,Buenos Aires,10
99359787,2019-05-30T11:53:44Z,2019-05-29T11:53:44Z,CONFIRMED,66002,c55991c66fc344cf8c2529b1e8d30baf,330.0,798763,Montevideo,8
69018616,2019-02-04T22:09:40Z,2019-02-02T22:09:40Z,CONFIRMED,33885,c14884d7ab4d518013feaa8ea1ba163b,1270.0,798941,Lomas de Zamora,81
96276019,2019-05-10T21:28:49Z,2019-05-09T21:28:49Z,CONFIRMED,52256,95bfef2cba934e18a9497cf0b5b12d75,656.0,799174,Montevideo,8
92474537,2019-05-05T21:57:59Z,2019-05-04T21:57:59Z,CONFIRMED,56107,c132fb48d0c449eaa95358c3bacc2ffe,596.0,799277,Montevideo,8
67027213,2019-01-11T22:26:25Z,2019-01-10T22:26:25Z,CONFIRMED,17843,fc4a97bdc7cbfba855fa6f5382f7397a,1260.0,799318,Montevideo,8
69628221,2019-02-10T21:28:14Z,2019-02-09T21:28:14Z,CONFIRMED,65030,6c4743c3e39840ec94c8eb22851c2dcc,520.0,799320,Montevideo,8
98785090,2019-05-25T12:38:05Z,2019-05-25T12:38:05Z,CONFIRMED,65638,2d901fc3faf24ba4b3b7bfad084b286f,540.0,799323,Buenos Aires,10
78133795,2019-04-21T12:56:30Z,2019-04-20T12:56:30Z,CONFIRMED,41265,ff20203401fe289f21fb9e5453e3053e,600.0,799363,Buenos Aires,10
96604465,2019-05-12T21:44:55Z,2019-05-11T21:44:55Z,CONFIRMED,804,b0cffee21cd54ee0a728bbe9de1b05bb,490.0,799544,Montevideo,8
66387553,2019-01-04T20:29:44Z,2019-01-02T20:29:44Z,CONFIRMED,40386,4ae16bbd66ec23df9070be8ea4ebdfb2,460.0,799575,Rosario,79
69935912,2019-02-14T00:45:03Z,2019-02-13T00:45:03Z,CONFIRMED,18170,b13d6633fbad3d327ef11e325fb893e3,475.0,799750,Montevideo,8
68627833,2019-01-30T20:37:44Z,2019-01-29T20:37:44Z,CONFIRMED,32167,df4e37f415d6f86a17ed929db3c1df83,505.0,799932,Buenos Aires,10
66913270,2019-01-10T14:43:40Z,2019-01-09T14:43:40Z,CONFIRMED,34899,7966849cd60365a857f3855299ba98e8,466.0,800128,Mar del Plata,125
75408900,2019-03-30T22:37:02Z,2019-03-30T22:37:02Z,CONFIRMED,35047,c402d11cd5f42ae21feaee8fa50dc8a0,275.0,800198,Buenos Aires,10
75691685,2019-04-04T22:09:42Z,2019-04-01T22:09:42Z,REJECTED,38575,d5771c724bb5d1ac1fb82d769d577bd9,315.0,800217,Córdoba,144
96812039,2019-05-15T22:39:27Z,2019-05-12T22:39:27Z,CONFIRMED,31264,5bbb494ba91cb67cef1ba98f5f5d8c87,250.0,800484,Buenos Aires,10
76008186,2019-04-05T20:25:54Z,2019-04-04T20:25:54Z,CONFIRMED,39769,54865d5212d1d54d3ab5f8396fc54884,420.0,800555,San Isidro,33
69269305,2019-02-06T21:33:25Z,2019-02-05T21:33:25Z,CONFIRMED,44751,fed68811cca44b8f95465d56ad5ab6ae,670.0,800575,Montevideo,8
96670488,2019-05-15T12:33:34Z,2019-05-12T12:33:34Z,CONFIRMED,37823,bafffae273d2b5e17d8d8df38b755d74,860.0,800681,Buenos Aires,10
98549915,2019-05-24T21:30:00Z,2019-05-23T20:08:06Z,CONFIRMED,37842,69ea37c8b77a80f53b6069659bf8359e,283.0,800767,Córdoba,144
72502883,2019-03-11T15:04:36Z,2019-03-10T15:04:36Z,CONFIRMED,66184,f0f021e8caba471e8c849fd57401a89e,190.0,800870,Montevideo,8
86055142,2019-04-27T21:46:15Z,2019-04-27T21:46:15Z,CONFIRMED,66871,46a3c9a9411a4255b54489cb9bca05d0,330.0,800902,Buenos Aires,10
67231868,2019-01-14T09:26:28Z,2019-01-13T09:26:28Z,CONFIRMED,43264,3ef87558d1de4b2d986b91857f606b79,304.0,800914,Buenos Aires,10
74996071,2019-03-29T00:13:35Z,2019-03-28T00:13:35Z,CONFIRMED,43486,26a40abc6503448ea34e8662065e99d7,450.0,800930,Montevideo,8
72366537,2019-03-10T13:20:25Z,2019-03-09T13:20:25Z,CONFIRMED,42081,5ccef0586f98e224b8aa89756e8b8672,450.0,800933,Montevideo,8
75118588,2019-03-30T12:33:15Z,2019-03-29T12:33:15Z,CONFIRMED,32473,148bcfb966766a111ffb2bde00f1047d,455.0,800993,Buenos Aires,10
72415793,2019-03-10T21:05:08Z,2019-03-09T21:05:08Z,CONFIRMED,49244,ccb4e5be6e604a43861d85f670ee39a7,495.0,801334,Bahía Blanca,126
98974230,2019-05-27T13:32:46Z,2019-05-26T13:32:46Z,CONFIRMED,18196,d1dec17b21b18ea87a86e0f32a41b4a0,262.0,801450,Montevideo,8
74899290,2019-03-27T11:30:25Z,2019-03-27T11:30:25Z,CONFIRMED,55209,91165c9f5a9b4097ac0922728a9befca,608.0,801582,Montevideo,8
74278326,2019-03-23T20:47:53Z,2019-03-22T20:47:53Z,CONFIRMED,17981,72419028a7d2478f45f954c73c4ca3ea,720.0,801631,Buenos Aires,10
76955350,2019-04-12T23:36:44Z,2019-04-11T23:36:44Z,CONFIRMED,17538,cd34fe677eaa4fe2b28c1e5dee7485ea,390.0,801737,Montevideo,8
66534424,2019-01-05T21:16:43Z,2019-01-04T21:16:43Z,CONFIRMED,60620,8e28d375710d4c2486122bd9144439d4,255.0,801741,San Martín,78
98292151,2019-05-22T13:05:48Z,2019-05-21T13:05:48Z,CONFIRMED,61187,22cda9efef1e4acf9895a314ce11791b,329.0,801741,San Martín,78
89297290,2019-05-04T22:52:11Z,2019-05-02T22:52:11Z,CONFIRMED,36147,5eb30fffaf950c002d1fcd3054d43c0a,375.0,801741,San Martín,78
98221020,2019-05-21T19:45:09Z,2019-05-20T19:45:09Z,CONFIRMED,54052,317f470118dc4fb6b3f0f2ab49acdd6e,565.0,802185,La Plata,62
86065164,2019-04-27T22:06:01Z,2019-04-27T22:06:01Z,CONFIRMED,62952,5bfd07d651d0471589a869ec2d85a7ab,285.0,802268,Buenos Aires,10
69463580,2019-02-09T13:38:57Z,2019-02-08T13:38:57Z,CONFIRMED,18199,197bef96bdee65896f2f0d2377665da2,960.0,802382,Montevideo,8
70103986,2019-02-15T22:09:52Z,2019-02-14T22:09:52Z,CONFIRMED,53023,755fdca402d74ca398dd3c4b0a4eed44,140.0,802770,Montevideo,8
97942301,2019-05-20T20:54:56Z,2019-05-18T20:54:56Z,CONFIRMED,60082,af1ac51e9300457b9bf437101422575b,30970.0,802840,Santiago,9
66361375,2019-01-04T12:56:37Z,2019-01-02T12:56:37Z,CONFIRMED,29917,b6c3880d9556bb93bcaa45d7ea0e91d0,407.0,802848,Buenos Aires,10
82732505,2019-04-25T22:41:07Z,2019-04-24T22:41:07Z,CONFIRMED,45916,de57ef505882480a90159f915f334c11,240.0,802925,Buenos Aires,10
68246692,2019-01-25T20:55:12Z,2019-01-25T20:55:12Z,CONFIRMED,20314,bd8af6241d0cb3043e36894316c52bd0,324.3,802971,Buenos Aires,10
69634289,2019-02-10T21:42:41Z,2019-02-09T21:42:41Z,CONFIRMED,586,ee5d9c428aa613ce5f1a7b6f816e8e7e,280.0,802971,Buenos Aires,10
75821236,2019-04-04T21:39:53Z,2019-04-02T21:39:53Z,CONFIRMED,18104,65e8a6f3a2630ad157e7e546147b33d8,320.0,802983,Buenos Aires,10
74782775,2019-03-27T12:30:00Z,2019-03-26T11:21:51Z,CONFIRMED,53508,daacb7caf04740cd82489dc1773fe368,349.0,802999,Montevideo,8
97487688,2019-05-16T21:04:15Z,2019-05-15T21:04:15Z,CONFIRMED,18297,a79b3cdaf08a7183d83517f85b16f057,310.0,803004,Montevideo,8
96253207,2019-05-10T20:29:02Z,2019-05-09T20:29:02Z,CONFIRMED,37742,c6cba45b39ab0e41c504d7b4e96ed9a9,1130.0,803133,La Matanza,44
77811998,2019-04-28T23:37:19Z,2019-04-17T23:37:19Z,CONFIRMED,16983,2ebc07e4845a3745c7845326cd000680,210.0,803156,Buenos Aires,10
66773423,2019-01-08T13:06:52Z,2019-01-07T13:06:52Z,CONFIRMED,59928,f9c1ec6bf61149be9dd06417b05b4d86,380.0,803157,Buenos Aires,10
98009529,2019-05-20T13:03:15Z,2019-05-19T13:03:15Z,CONFIRMED,58645,1f340ceb63c143c79629a627a3bf8b87,520.0,803603,Rosario,79
68139234,2019-01-25T14:11:06Z,2019-01-24T14:11:06Z,CONFIRMED,44273,401229ad68f94b9a91dc2a66b24e92a8,215.0,803691,Montevideo,8
68509990,2019-01-29T10:14:59Z,2019-01-28T10:14:59Z,REJECTED,57576,ae416f9dd14840d7b359fc1791306f9b,339.0,803728,Montevideo,8
99357015,2019-05-30T14:00:00Z,2019-05-29T10:39:43Z,CONFIRMED,54444,8c9f25d6948a487893fb100134d0aab3,465.0,803728,Montevideo,8
77673128,2019-04-18T23:17:40Z,2019-04-16T23:17:40Z,CONFIRMED,31194,d31ece8db29a99dce1277fee8d88f682,275.0,803754,Buenos Aires,10
71112251,2019-02-25T18:07:47Z,2019-02-24T18:07:47Z,CONFIRMED,33122,c5f6a22b35536944dc7898402f5a3e12,540.0,803928,Buenos Aires,10
79753818,2019-04-23T22:18:21Z,2019-04-22T22:18:21Z,CONFIRMED,31430,823fc23cb94007f05d58a52374394d14,335.0,804336,Avellaneda,135
75932821,2019-04-04T22:15:20Z,2019-04-03T22:15:20Z,CONFIRMED,43362,505fb2890a4c4358b2518032fd783306,1670.0,804454,Colonia Nicolich,847
67295033,2019-01-14T21:25:47Z,2019-01-13T21:25:47Z,CONFIRMED,37713,5c712b0c9d4583b3f8fadf6d2bff077d,310.0,804580,Rosario,79
67198475,2019-01-15T22:00:04Z,2019-01-12T22:00:04Z,CONFIRMED,51673,e918168a0ae14dc5a3904a0981919252,432.0,804581,Buenos Aires,10
69099010,2019-02-04T20:35:18Z,2019-02-03T20:35:18Z,CONFIRMED,17100,58ba8a07c9515491d3f65bd09d7a4084,1090.0,804615,Buenos Aires,10
71502313,2019-02-29T21:28:41Z,2019-02-28T21:28:41Z,CONFIRMED,89,2BC4653F8303CBB17B304227F2CF7AE2,395.0,804709,San Isidro,33
77059239,2019-04-15T20:35:26Z,2019-04-12T20:35:26Z,CONFIRMED,16714,2a36c7695dc801c8d2a492387fd41f01,22800.0,804873,Santiago,9
81745290,2019-04-24T23:18:28Z,2019-04-23T23:18:28Z,CONFIRMED,90734,f14d42d53d164ddb94e7826ccf40442e,260.0,804886,Buenos Aires,10
97495138,2019-05-16T21:26:31Z,2019-05-15T21:26:31Z,CONFIRMED,54631,3267f0169eec4113ac6f7a2a0e128f63,395.0,804897,Montevideo,8
74909027,2019-03-27T13:25:15Z,2019-03-27T13:25:15Z,CONFIRMED,54631,3267f0169eec4113ac6f7a2a0e128f63,299.0,804897,Montevideo,8
76523939,2019-04-08T21:21:35Z,2019-04-07T21:21:35Z,CONFIRMED,88386,8177c54935f44259866f1d4689d6318b,190.0,804903,La Plata,62
75187700,2019-03-30T21:00:23Z,2019-03-29T21:00:23Z,CONFIRMED,61852,106bd2a17f4a4528a37c48ee73c151c7,245.0,804938,Rosario,79
92671457,2019-05-06T22:13:00Z,2019-05-05T22:13:00Z,CONFIRMED,61783,6c10b45ea4ff4ae4a94eae979e548130,670.0,805030,Montevideo,8
71953951,2019-03-05T22:34:31Z,2019-03-04T22:34:31Z,CONFIRMED,21536,7834918f128c66816ad37b79c3ee4412,276.0,805239,Buenos Aires,10
68216236,2019-01-25T13:48:43Z,2019-01-25T13:48:43Z,REJECTED,63117,34c03883bd4d4a678894351a34797d52,250.0,805247,Pinamar,165
69926932,2019-02-15T22:45:00Z,2019-02-12T22:45:00Z,CONFIRMED,63906,5777a86d8bed499699a2faee50a5bad8,105.0,805333,Córdoba,144
74292437,2019-03-23T21:15:38Z,2019-03-22T21:15:38Z,CONFIRMED,88432,d4bdd6b148374e5e97df473a853c4030,150.0,805369,Buenos Aires,10
69202415,2019-02-05T21:47:06Z,2019-02-04T21:47:06Z,CONFIRMED,17442,abc9a489d7a1790fd9e60d5506e9c902,340.0,805607,Montevideo,8
66397766,2019-01-04T21:15:05Z,2019-01-02T21:15:05Z,CONFIRMED,7428,88e4d2ef96a21387014f9b869b423a9d,860.0,805607,Montevideo,8
69122223,2019-02-04T21:37:09Z,2019-02-03T21:37:09Z,CONFIRMED,46368,eae7b3f85a2f403e956401b11b6c22a5,170.0,805636,Buenos Aires,10
69578847,2019-02-10T13:56:07Z,2019-02-09T13:56:07Z,CONFIRMED,47045,e4f515b0f62f45d18483dbf5c0a6b647,230.0,805637,Córdoba,144
78166261,2019-04-21T16:29:06Z,2019-04-20T16:29:06Z,CONFIRMED,54578,9c25cc82593848b8ac27e396b590f3e6,538.9,805647,Buenos Aires,10
88149109,2019-05-04T22:56:44Z,2019-05-01T22:56:44Z,CONFIRMED,17494,9dd936103baabb94c632ac4d40bded9a,595.0,805929,Buenos Aires,10
74890380,2019-03-27T23:14:24Z,2019-03-26T23:14:24Z,CONFIRMED,18165,abfa2092bda74ddfd5a627fe94d3ce0f,720.0,806095,Montevideo,8
70703818,2019-02-21T22:27:33Z,2019-02-20T22:27:33Z,CONFIRMED,55951,97f8bfec69bc48bf95b19c9b66bbe4b0,511.0,806143,La Plata,62
72060561,2019-03-06T22:52:46Z,2019-03-05T22:52:46Z,CONFIRMED,18143,11060ba51f00b31037bfb6fc92d700fe,504.0,806342,Montevideo,8
68199305,2019-01-25T00:11:08Z,2019-01-25T00:11:08Z,CONFIRMED,44830,1a0678bc6a354bd2b25b786785f20c14,195.0,806686,La Plata,62
70452979,2019-02-28T22:06:54Z,2019-02-17T22:06:54Z,CONFIRMED,33384,f1935b3962779bcb8f74a96248acbc3e,260.0,806697,Buenos Aires,10
71423058,2019-02-27T22:27:36Z,2019-02-27T22:27:36Z,CONFIRMED,44730,69801907dc7c4cc4a4657d053f27bec6,350.0,807020,Buenos Aires,10
67075788,2019-01-12T20:42:28Z,2019-01-11T20:42:28Z,CONFIRMED,49491,7fca870910c4461cbe59233e3b3b6868,220.0,807106,Tigre,51
76612082,2019-04-09T20:22:02Z,2019-04-08T20:22:02Z,CONFIRMED,1328,c139d78454e05ab75d0183ac714f1f11,250.0,807113,Buenos Aires,10
96421015,2019-05-11T21:32:08Z,2019-05-10T21:32:08Z,CONFIRMED,48925,3ca6d76ec8e84102b3fd78780fee8c5b,400.0,807129,Montevideo,8
69803444,2019-02-12T13:13:14Z,2019-02-11T13:13:14Z,CONFIRMED,17276,b4440f61a6b179714cf10a4d60c56c77,780.0,807177,Montevideo,8
73639119,2019-03-21T21:07:43Z,2019-03-20T21:07:43Z,CONFIRMED,61024,478fd59174014d599712ac939b8b7ee3,610.0,807193,Buenos Aires,10
97657631,2019-05-28T13:03:22Z,2019-05-17T13:03:22Z,CONFIRMED,43085,e6eeca93d1a173979864be788c548762,250.0,807250,San Miguel de Tucumán,424
69991480,2019-02-14T21:41:03Z,2019-02-13T21:41:03Z,CONFIRMED,60385,eee01e44cccd4d8395681cc33b08869f,200.0,807287,Córdoba,144
92452172,2019-05-05T21:16:04Z,2019-05-04T21:16:04Z,CONFIRMED,39471,0218180b81a5854127cc4efc2c3546ce,260.0,807287,Córdoba,144
96582334,2019-05-12T21:03:57Z,2019-05-11T21:03:57Z,CONFIRMED,28690,62019790957b313eb71edf88be4f477d,1190.0,807334,Montevideo,8
70916466,2019-02-23T22:29:29Z,2019-02-22T22:29:29Z,CONFIRMED,36343,ca8a041b80712305fdad8b57a7dcc5d2,8900.0,807477,Santiago,9
71422078,2019-02-27T22:23:22Z,2019-02-27T22:23:22Z,CONFIRMED,53881,98e1b6442b8e4052b84305117931cb62,480.0,807637,Pilar,147
84290317,2019-04-25T13:52:37Z,2019-04-25T13:52:37Z,CONFIRMED,53509,0bb1e2ecdd1c49c99656b2ea68598910,403.0,807666,Montevideo,8
73184979,2019-03-18T21:34:18Z,2019-03-16T21:34:18Z,CONFIRMED,3746,e02ddf8e713489d522f46e8b8fa6ecee,340.0,807708,Vicente López,34
78066803,2019-04-20T21:22:47Z,2019-04-19T21:22:47Z,CONFIRMED,40373,a898ef4dce773a07ffb68fda361acfe7,1230.0,807812,La Matanza,44
81729293,2019-04-24T21:57:18Z,2019-04-23T21:57:18Z,CONFIRMED,17915,1689cf9a8a48ea93dede8a532d5465d0,239.0,807822,Buenos Aires,10
72357820,2019-03-10T11:16:52Z,2019-03-09T11:16:52Z,CONFIRMED,54779,359fd85005c74dadbed6d1664378248b,330.0,807822,Buenos Aires,10
73053450,2019-03-16T22:39:32Z,2019-03-15T22:39:32Z,CONFIRMED,54008,97bfe23a10ee48e896fd1ab349e1247b,650.0,808086,Montevideo,8
70768315,2019-02-22T20:53:53Z,2019-02-21T20:53:53Z,CONFIRMED,47853,30f97327c48948ef828c11330b8c55f6,400.0,808227,Buenos Aires,10
70076904,2019-02-15T21:04:20Z,2019-02-14T21:04:20Z,CONFIRMED,33943,230dcef08fdce6aff5a3c204c7066465,1352.0,808276,Rosario,79
97966348,2019-05-20T22:45:36Z,2019-05-18T22:45:36Z,CONFIRMED,58668,b771c636e59640b08b81b90d9e4c1ab6,206.0,808365,Córdoba,144
66471786,2019-01-04T21:51:39Z,2019-01-03T21:51:39Z,CONFIRMED,23524,2534536ee3467c5eab1acdbcaef58b5d,320.0,808461,Buenos Aires,10
98163244,2019-05-20T23:01:29Z,2019-05-19T23:01:29Z,REJECTED,104152,903d955697f8429886d9a9b142ce9b29,145.0,808572,Salta,411
72521994,2019-03-11T19:50:37Z,2019-03-10T19:50:37Z,CONFIRMED,28831,cfa4cfd979936dc7ce01c41275568adc,220.0,808682,Montevideo,8
75692680,2019-04-04T22:13:12Z,2019-04-01T22:13:12Z,REJECTED,6433,f81c74be3648ced9758fa7769a15de6f,355.0,809232,Buenos Aires,10
73673064,2019-03-21T23:57:40Z,2019-03-20T23:57:40Z,REJECTED,42162,4b4886352da992dee8e21ffa451a6836,400.0,809329,Montevideo,8
77352934,2019-04-15T17:56:31Z,2019-04-14T17:56:31Z,CONFIRMED,18317,20630a9e5c62c92814b1d93b8304d760,390.0,809330,Buenos Aires,10
67178076,2019-01-15T21:02:39Z,2019-01-12T21:02:39Z,CONFIRMED,44790,1c6aa51164534b438ebb33f94720ccb4,425.0,809345,La Plata,62
99791234,2019-06-04T13:37:50Z,2019-06-01T13:37:50Z,CONFIRMED,62778,442cdb093c0247e98369402a1929e88e,309.0,809393,La Plata,62
68155704,2019-01-25T20:27:10Z,2019-01-24T20:27:10Z,CONFIRMED,54544,5c0c996a851048db81d41e0187579276,590.0,809566,Buenos Aires,10
74681518,2019-03-25T12:25:48Z,2019-03-25T12:25:48Z,CONFIRMED,52430,0d7513cc6d774c7a9f654b4fee953a3d,290.0,809783,Montevideo,8
68946198,2019-02-04T12:09:19Z,2019-02-02T12:09:19Z,CONFIRMED,44324,e8ff60061601420baa653ec7c6b84d59,247.0,809888,San Isidro,33
98574994,2019-05-24T21:23:44Z,2019-05-23T21:23:44Z,CONFIRMED,28423,61a31ebe2f8673509ce29cc0876ecf9d,560.0,809929,Buenos Aires,10
68980461,2019-02-04T20:10:21Z,2019-02-02T20:10:21Z,CONFIRMED,51597,959c1c712b3d414e821d72ecffc2823c,310.0,810000,Buenos Aires,10
77817033,2019-04-28T23:23:34Z,2019-04-17T23:23:34Z,CONFIRMED,56236,cfa3f894e1864c08a36aa8485c93b483,14570.0,810029,Santiago,9
70231199,2019-02-16T23:28:10Z,2019-02-15T23:28:10Z,CONFIRMED,67450,0e1c51b547fe4da3b40b2d18533025c7,10480.0,810030,Santiago,9
71852808,2019-03-04T22:35:59Z,2019-03-03T22:35:59Z,CONFIRMED,54008,97bfe23a10ee48e896fd1ab349e1247b,660.0,810335,Montevideo,8
96319227,2019-05-11T11:36:10Z,2019-05-10T11:36:10Z,CONFIRMED,25750,93f6e9459dbdbe6800b6b5b9ab15b27e,787.0,810370,Buenos Aires,10
